# ÜRETİLMİŞ kategori yaprakları — gen-category-leaves.ts
# Biçim: <kod>\t4\t<üstKod>\t\t<ad>  (categories-custom.tsv ile aynı)
# Elle düzeltme SERBEST; yeniden koşumda mevcut satırlar korunur ve
# slotları rezerve sayılır.
11121509	4	11121500		Katran yağı
11121701	4	11121700		Çam kozalağı
11121702	4	11121700		Ağaç kabuğu malçı
11121703	4	11121700		Mantar tıpa hammaddesi
11121704	4	11121700		Defne yaprağı
11121705	4	11121700		Sandal ağacı talaşı
11121706	4	11121700		Meşe palamudu
11121707	4	11121700		Ağaç reçinesi esansı
11121708	4	11121700		Bambu kamışı
11121709	4	11121700		Saz ve kamış demeti
11121801	4	11121800		Ham pamuk lifi
11121802	4	11121800		Keten lifi
11121803	4	11121800		Kenevir lifi
11121804	4	11121800		Jüt lifi
11121805	4	11121800		Hindistan cevizi lifi
11121806	4	11121800		Sisal lifi
11121807	4	11121800		Rami lifi
11121808	4	11121800		Abaka lifi
11121809	4	11121800		Bambu lifi
11121901	4	11121900		Gül yağı
11121902	4	11121900		Lavanta yağı
11121903	4	11121900		Kekik yağı
11121904	4	11121900		Nane yağı
11121905	4	11121900		Okaliptüs yağı
11121906	4	11121900		Biberiye yağı
11121907	4	11121900		Limon otu yağı
11121908	4	11121900		Portakal çiçeği esansı
11121909	4	11121900		Yasemin esansı
11122007	4	11122000		Yönlendirilmiş yonga levha (OSB)
11122008	4	11122000		Ahşap kompozit profil
11122009	4	11122000		Çapraz lamine ahşap panel (CLT)
11131502	4	11131500		Ham sığır derisi
11131503	4	11131500		Ham koyun derisi
11131504	4	11131500		Ham keçi derisi
11131505	4	11131500		Pikeli deri
11131506	4	11131500		Islak mavi deri (wet blue)
11131507	4	11131500		Kırkım koyun yünü
11131508	4	11131500		Keçi kılı
11131509	4	11131500		Deve tüyü lifi
11131601	4	11131600		Teknik balmumu
11131603	4	11131600		Endüstriyel jelatin
11131605	4	11131600		Kuş tüyü dolgu malzemesi
11131606	4	11131600		Kemik unu
11141601	4	11141600		Plastik çapak hurda
11141602	4	11141600		Hurda araba lastiği
11141603	4	11141600		Atık kağıt ve karton
11141604	4	11141600		Atık cam kırığı
11141605	4	11141600		Hurda ahşap palet
11141606	4	11141600		Tekstil kırpıntı hurdası
11141607	4	11141600		Elektronik kart hurdası
11141608	4	11141600		Hurda PVC profil
11141609	4	11141600		Atık motor yağı
11141701	4	11141700		Atık bitkisel yağ
11141702	4	11141700		Pancar küspesi
11141703	4	11141700		Şeker pancarı melası
11141704	4	11141700		Zeytin pirinası
11141705	4	11141700		Tütün tozu
11141706	4	11141700		Bira mayası atığı
11141707	4	11141700		Peynir altı suyu
11141708	4	11141700		Meyve posası
11141709	4	11141700		Ayçiçeği küspesi
11151502	4	11151500		Polyester kesik elyaf
11151503	4	11151500		Cam elyaf kırpıntı
11151504	4	11151500		Karbon elyaf
11151507	4	11151500		Akrilik elyaf
11151508	4	11151500		Yün elyafı
11151509	4	11151500		Bazalt elyafı
11151601	4	11151600		Pamuk ipliği
11151602	4	11151600		Polyester iplik
11151603	4	11151600		Naylon iplik
11151604	4	11151600		Akrilik iplik
11151605	4	11151600		Yün iplik
11151606	4	11151600		Dikiş ipliği
11151607	4	11151600		Elastan iplik
11151608	4	11151600		Viskon iplik
11151609	4	11151600		Polipropilen iplik
11151701	4	11151700		Çok katlı bükümlü pamuk ipliği
11151702	4	11151700		Naylon büküm ipliği
11151703	4	11151700		Polyester dikiş ipliği
11151704	4	11151700		Jüt büküm ipliği
11151705	4	11151700		Kenevir halat ipliği
11151706	4	11151700		Mumlu büküm ipliği
11151707	4	11151700		Polipropilen büküm ipliği
11151708	4	11151700		Teknik bükümlü iplik
11151709	4	11151700		Keten büküm ipliği
11161501	4	11161500		Ham ipek kumaş
11161502	4	11161500		Saten ipek kumaş
11161503	4	11161500		Şifon ipek kumaş
11161504	4	11161500		Krep ipek kumaş
11161505	4	11161500		Tafta ipek kumaş
11161506	4	11161500		Jakarlı ipek kumaş
11161507	4	11161500		Organze ipek kumaş
11161508	4	11161500		Vual ipek kumaş
11161509	4	11161500		Şantuk ipek kumaş
11161601	4	11161600		Kaşe yün kumaş
11161602	4	11161600		Kaşmir yün kumaş
11161603	4	11161600		Gabardin yün kumaş
11161604	4	11161600		Flanel yün kumaş
11161605	4	11161600		Triko yün kumaş
11161606	4	11161600		Keçe yün kumaş
11161607	4	11161600		Ekose yün kumaş
11161608	4	11161600		Alpaka yün kumaş
11161609	4	11161600		Merinos yün kumaş
11161701	4	11161700		Gabardin pamuklu kumaş
11161702	4	11161700		Poplin pamuklu kumaş
11161703	4	11161700		Branda pamuklu kumaş
11161704	4	11161700		Kanvas pamuklu kumaş
11161705	4	11161700		Denim pamuklu kumaş
11161706	4	11161700		Vual pamuklu kumaş
11161707	4	11161700		Şile bezi pamuklu kumaş
11161708	4	11161700		Kadife pamuklu kumaş
11161709	4	11161700		Müslin pamuklu kumaş
11161801	4	11161800		Polyester astar kumaş
11161802	4	11161800		Akrilik branda kumaşı
11161803	4	11161800		Naylon branda kumaşı
11161804	4	11161800		Polar sentetik kumaş
11161805	4	11161800		Mikrofiber temizlik kumaşı
11161806	4	11161800		Likralı sentetik kumaş
11161807	4	11161800		Viskon astar kumaş
11161808	4	11161800		Neopren sentetik kumaş
11161809	4	11161800		Poliüretan kaplama kumaş
11162001	4	11162000		Keten kumaş
11162002	4	11162000		Kenevir kumaş
11162003	4	11162000		Jüt çuval kumaşı
11162004	4	11162000		Bambu kumaş
11162005	4	11162000		Isırgan otu kumaşı
11162006	4	11162000		Soya lifi kumaş
11162007	4	11162000		Ramie keten kumaş
11162008	4	11162000		Hasır dokuma kumaş
11162009	4	11162000		Hindistan cevizi lifi kumaş
11162201	4	11162200		Spunbond tela kumaş
11162202	4	11162200		Meltblown maske kumaşı
11162203	4	11162200		İğnelenmiş keçe kumaş
11162204	4	11162200		Kimyasal bağlamalı tela kumaş
11162205	4	11162200		Isıl bağlamalı vatka kumaş
11162206	4	11162200		Su jetiyle bağlanmış kumaş
11162207	4	11162200		Tarım tipi nonwoven örtü
11162208	4	11162200		Medikal nonwoven kumaş
11162209	4	11162200		Otomotiv tavan keçesi kumaş
11162301	4	11162300		Doğal sığır derisi
11162302	4	11162300		Yarma süet deri
11162303	4	11162300		Suni deri rulo
11162304	4	11162300		Keçi derisi astar
11162305	4	11162300		Kösele taban derisi
11162306	4	11162300		Nubuk deri levha
11162307	4	11162300		Koyun derisi post
11162308	4	11162300		Yarı mamul kürk deri
11162309	4	11162300		Su geçirmez teknik deri
11162401	4	11162400		Silikonlu boncuk elyaf
11162402	4	11162400		Vatkalı rulo elyaf
11162403	4	11162400		Polyester dolgu elyafı
11162404	4	11162400		Yün dolgu elyafı
11162405	4	11162400		Mikrofiber dolgu elyafı
11162406	4	11162400		Isı yalıtımlı keçe elyaf
11162407	4	11162400		Yanmaz dolgu elyafı
11162408	4	11162400		Akustik dolgu elyafı
11162409	4	11162400		Kırpıntı sünger dolgu
11171502	4	11171500		S235JR yapısal çelik
11171503	4	11171500		S355JR yüksek mukavemetli çelik
11171504	4	11171500		C45 imalat çeliği
11171505	4	11171500		4140 ıslah çeliği
11171506	4	11171500		8620 sementasyon çeliği
11171507	4	11171500		DKP sac levha
11171508	4	11171500		HRP rulo sac
11171509	4	11171500		St37 transmisyon mili
11171604	4	11171600		Paslanmaz çelik alaşımı 316l
11171605	4	11171600		Paslanmaz çelik alaşımı 430
11171606	4	11171600		Paslanmaz çelik alaşımı 310s
11171607	4	11171600		Paslanmaz çelik alaşımı 321
11171608	4	11171600		Paslanmaz çelik alaşımı 410
11171609	4	11171600		Paslanmaz çelik alaşımı 420
11171703	4	11171700		M42 kobaltlı yüksek hız çeliği
11171704	4	11171700		M7 yüksek hız çeliği
11171705	4	11171700		T1 tungstenli yüksek hız çeliği
11171706	4	11171700		T15 yüksek hız çeliği
11171707	4	11171700		Z110WCV5 yüksek hız çeliği
11171708	4	11171700		HSS-Co5 matkap ucu çeliği
11171709	4	11171700		HSS-Co8 torna kalemi çeliği
11171802	4	11171800		Inconel 625 süper alaşımı
11171803	4	11171800		Inconel 718 süper alaşımı
11171804	4	11171800		Hastelloy C276 süper alaşımı
11171805	4	11171800		Hastelloy B2 süper alaşımı
11171806	4	11171800		Monel 400 nikel alaşımı
11171807	4	11171800		Monel K500 nikel alaşımı
11171808	4	11171800		Incoloy 800 nikel alaşımı
11171809	4	11171800		Incoloy 825 nikel alaşımı
11171902	4	11171900		Grade 5 titanyum çubuk
11171903	4	11171900		Grade 2 saf titanyum plaka
11171904	4	11171900		Grade 9 titanyum dikişsiz boru
11171905	4	11171900		Ti-6Al-4V titanyum levha
11171906	4	11171900		Grade 7 titanyum tel
11171907	4	11171900		Ti-6Al-2Sn-4Zr-2Mo titanyum blok
11171908	4	11171900		Grade 23 titanyum medikal çubuk
11172002	4	11172000		6061-T6 alüminyum profil
11172003	4	11172000		7075-T6 alüminyum plaka
11172004	4	11172000		5083 H111 alüminyum levha
11172005	4	11172000		2024-T3 alüminyum çubuk
11172006	4	11172000		1050 alüminyum rulo
11172007	4	11172000		6082-T6 alüminyum lama
11172008	4	11172000		5754 alüminyum çeteli sac
11172009	4	11172000		3003 alüminyum boru
11172102	4	11172100		Stellite 6 kobalt çubuk
11172103	4	11172100		Stellite 12 kobalt plaka
11172104	4	11172100		Haynes 188 alaşım sac
11172105	4	11172100		L-605 kobalt alaşımlı tel
11172106	4	11172100		Stellite 21 döküm blok
11172107	4	11172100		MP35N kobalt alaşımlı çubuk
11172108	4	11172100		Elgiloy yaylık tel
11172109	4	11172100		CoCrMo medikal alaşım blok
11172201	4	11172200		AZ31B magnezyum levha
11172202	4	11172200		AZ91D magnezyum külçe
11172203	4	11172200		AM60B magnezyum döküm blok
11172204	4	11172200		AZ61A magnezyum çubuk
11172205	4	11172200		AZ80A magnezyum dövme blok
11172206	4	11172200		ZK60A magnezyum profil
11172207	4	11172200		WE43 magnezyum alaşım plaka
11172208	4	11172200		AZ31B magnezyum şerit
11172209	4	11172200		AM50A magnezyum külçe
11172301	4	11172300		Silikomanganez külçe
11172302	4	11172300		Yüksek karbonlu ferromanganez
11172303	4	11172300		Orta karbonlu ferromanganez
11172304	4	11172300		Düşük karbonlu ferromanganez
11172305	4	11172300		Elektrolitik manganez metal pulu
11172306	4	11172300		Manganez bronzu çubuk
11172307	4	11172300		Manganez bronzu levha
11172308	4	11172300		Hadfield manganez çeliği plaka
11172309	4	11172300		Manganez bakır alaşım şerit
12131601	4	12131600		Profesyonel havai fişek bataryası
12131602	4	12131600		Deniz tipi işaret fişeği
12131603	4	12131600		Turuncu renkli sis kutusu
12131604	4	12131600		Elektrikli piroteknik ateşleyici
12131605	4	12131600		Yavaş yanan emniyetli fitil
12131606	4	12131600		Demiryolu uyarı çatpatı
12131607	4	12131600		Piroteknik gaz jeneratörü
12131608	4	12131600		Paraşütlü aydınlatma fişeği
12131609	4	12131600		Sahne soğuk ateş şelalesi
12131701	4	12131700		Manyetolu ateşleme cihazı
12131801	4	12131800		Dumansız barut
12131802	4	12131800		Kara barut
12131803	4	12131800		Sevk barutu
12131804	4	12131800		Av fişeği barutu
12131805	4	12131800		Nitrogliserin bazlı barut
12131806	4	12131800		Nitroselüloz bazlı barut
12131807	4	12131800		Çift bazlı barut
12131808	4	12131800		Tek bazlı barut
12131809	4	12131800		Küresel barut
12141501	4	12141500		Magnezyum külçe
12141502	4	12141500		Kalsiyum metal granül
12141503	4	12141500		Berilyum blok
12141504	4	12141500		Baryum metal parça
12141505	4	12141500		Stronsiyum metal
12141506	4	12141500		Galyum metal külçe
12141507	4	12141500		İndiyum metal tel
12141508	4	12141500		Talyum metal çubuk
12141509	4	12141500		Magnezyum şerit levha
12141601	4	12141600		Neodimyum metal külçe
12141602	4	12141600		Seryum metal parça
12141603	4	12141600		Lantanyum metal
12141604	4	12141600		Samaryum metal
12141605	4	12141600		Gadolinyum metal
12141606	4	12141600		Disprozyum metal
12141607	4	12141600		İtriyum metal
12141608	4	12141600		Skandiyum metal
12141609	4	12141600		Praseodimyum metal
12141701	4	12141700		Titanyum külçe
12141702	4	12141700		Kobalt katot plaka
12141703	4	12141700		Nikel anot levha
12141704	4	12141700		Krom metal parça
12141705	4	12141700		Manganez metal parça
12141706	4	12141700		Volfram çubuk
12141707	4	12141700		Zirkonyum sünger metal
12141708	4	12141700		Vanadyum metal külçe
12141709	4	12141700		Molibden plaka
12141801	4	12141800		Lityum metal külçe
12141802	4	12141800		Sodyum metal külçe
12141803	4	12141800		Potasyum metal parça
12141804	4	12141800		Sezyum metal ampul
12141805	4	12141800		Rubidyum metal
12141806	4	12141800		Lityum folyo şerit
12141807	4	12141800		Sodyum metal dispersiyonu
12141808	4	12141800		Lityum metal granül
12141809	4	12141800		Sodyum metal blok
12141901	4	12141900		Sıvı azot tüpü
12141902	4	12141900		Sıvı oksijen tüpü
12141903	4	12141900		Toz kükürt
12141904	4	12141900		Aktif karbon tozu
12141905	4	12141900		Klor gazı tüpü
12141906	4	12141900		Saf hidrojen gazı tüpü
12141907	4	12141900		Saf azot gazı tüpü
12141908	4	12141900		Saf oksijen gazı tüpü
12141909	4	12141900		Kırmızı fosfor
12142001	4	12142000		Argon gazı tüpü
12142002	4	12142000		Helyum gazı tüpü
12142003	4	12142000		Neon gazı tüpü
12142004	4	12142000		Ksenon gazı tüpü
12142005	4	12142000		Kripton gazı tüpü
12142006	4	12142000		Sıvı helyum tankı
12142007	4	12142000		Sıvı argon tankı
12142008	4	12142000		Karışım argon gazı tüpü
12142009	4	12142000		Lazer gazı karışımı
12142101	4	12142100		Asetilen gazı tüpü
12142102	4	12142100		Karbondioksit gazı tüpü
12142103	4	12142100		Sanayi tipi propan tüpü
12142104	4	12142100		Karışım kaynak gazı tüpü
12142105	4	12142100		Amonyak gazı tüpü
12142106	4	12142100		Azot protoksit gazı tüpü
12142107	4	12142100		Kuru hava tüpü
12142108	4	12142100		Sınai bütan gazı tüpü
12142109	4	12142100		Metan gazı tüpü
12142209	4	12142200		Döteryum gazı tüpü
12161501	4	12161500		pH indikatör kağıdı
12161502	4	12161500		Fenolftalein indikatör çözeltisi
12161503	4	12161500		Metil oranj indikatör çözeltisi
12161504	4	12161500		Karl Fischer reaktifi
12161505	4	12161500		Fehling A ve B çözeltisi
12161506	4	12161500		Gümüş nitrat çözeltisi
12161507	4	12161500		EDTA titrasyon çözeltisi
12161508	4	12161500		Turnusol indikatör kağıdı
12161509	4	12161500		Nessler reaktifi çözeltisi
12161701	4	12161700		pH 4 tampon çözeltisi
12161702	4	12161700		pH 7 tampon çözeltisi
12161703	4	12161700		pH 10 tampon çözeltisi
12161704	4	12161700		Fosfat tampon çözeltisi
12161705	4	12161700		Asetat tampon çözeltisi
12161706	4	12161700		Sitrat tampon çözeltisi
12161707	4	12161700		Tris-HCl tampon çözeltisi
12161708	4	12161700		Karbonat tampon çözeltisi
12161709	4	12161700		Borat tampon çözeltisi
12161801	4	12161800		Koloidal silis
12161802	4	12161800		Hidrojel polimerler
12161803	4	12161800		Sıvı dispersiyon ajanları
12161805	4	12161800		Lateks bağlayıcılar
12161806	4	12161800		Süspansiyon stabilizatörleri
12161807	4	12161800		Köpük kesici ajanlar
12161808	4	12161800		Organosoller
12161809	4	12161800		Aerosol itici gazlar
12161901	4	12161900		Anyonik yüzey aktif maddeler
12161902	4	12161900		Katyonik yüzey aktif maddeler
12161903	4	12161900		Noniyonik yüzey aktif maddeler
12161904	4	12161900		Amfoterik yüzey aktif maddeler
12161905	4	12161900		Endüstriyel ıslatıcı ajanlar
12161906	4	12161900		Köpük yapıcı sürfaktanlar
12161907	4	12161900		Sıvı emülgatörler
12161908	4	12161900		Yüzey tesviye ajanları
12161909	4	12161900		Biyobozunur sürfaktanlar
12162001	4	12162000		Ftalat bazlı plastikleştiriciler
12162002	4	12162000		Ftalatsız plastikleştiriciler
12162003	4	12162000		Adipat bazlı plastikleştiriciler
12162004	4	12162000		Polimerik plastikleştiriciler
12162005	4	12162000		Sebasat bazlı plastikleştiriciler
12162006	4	12162000		Epoksi plastikleştiriciler
12162007	4	12162000		Trimellitat plastikleştiriciler
12162008	4	12162000		PVC plastikleştirici yağlar
12162009	4	12162000		Fosfat ester plastikleştiriciler
12162101	4	12162100		Halojensiz alev geciktiriciler
12162102	4	12162100		Bromlu alev geciktiriciler
12162103	4	12162100		Fosfor bazlı alev geciktiriciler
12162104	4	12162100		Alüminyum hidroksit dolgusu
12162105	4	12162100		Magnezyum hidroksit katkısı
12162106	4	12162100		Antimon trioksit alev geciktirici
12162107	4	12162100		İntümesan alev geciktirici tozlar
12162108	4	12162100		Klorlu parafin alev geciktiriciler
12162109	4	12162100		Çinko borat alev geciktirici
12162201	4	12162200		Fenolik antioksidanlar
12162202	4	12162200		Fosfit bazlı antioksidanlar
12162203	4	12162200		Tioester bazlı antioksidanlar
12162204	4	12162200		Polimer antioksidan katkıları
12162205	4	12162200		Kauçuk antioksidanları
12162206	4	12162200		Birincil antioksidan tozlar
12162207	4	12162200		İkincil antioksidan sıvılar
12162208	4	12162200		Metal deaktivatör antioksidanlar
12162209	4	12162200		Amin bazlı antioksidanlar
12162301	4	12162300		Epoksi reçine sertleştiricileri
12162302	4	12162300		Poliüretan kürleme ajanları
12162303	4	12162300		Silikon kürleme katalizörleri
12162304	4	12162300		Akrilik sertleştirici katkılar
12162305	4	12162300		Amin bazlı epoksi sertleştiriciler
12162306	4	12162300		Anhidrit sertleştiriciler
12162307	4	12162300		Organik peroksit kürleme ajanları
12162308	4	12162300		Kauçuk vulkanizasyon ajanları
12162309	4	12162300		Beton kürleme kimyasalları
12162701	4	12162700		Sondaj çamuru sıvı kaybı önleyici
12162702	4	12162700		Çimento harcı sıvı kaybı katkısı
12162703	4	12162700		Nişasta bazlı sıvı kaybı kontrol ajanı
12162704	4	12162700		Polianyonik selüloz sıvı kaybı katkısı
12162705	4	12162700		Sentetik polimerik sıvı kaybı önleyici
12162706	4	12162700		Yüksek sıcaklık sıvı kaybı katkısı
12162801	4	12162800		Anyonik sürtünme azaltıcı polimer
12162802	4	12162800		Katyonik sürtünme azaltıcı polimer
12162803	4	12162800		Sıvı sürtünme azaltıcı konsantresi
12162804	4	12162800		Toz sürtünme azaltıcı katkı
12162805	4	12162800		Hidrolik çatlatma sürtünme azaltıcısı
12162806	4	12162800		Boru hattı akış iyileştirici sürtünme azaltıcı
12163101	4	12163100		Asitlendirme çamur önleyici katkısı
12163102	4	12163100		Ham petrol çamur önleyici kimyasal
12163103	4	12163100		Fuel oil çamur önleyici katkı
12163104	4	12163100		Organik çamur önleyici inhibitör
12163105	4	12163100		Asfaltit çökmesini önleyici katkı
12163201	4	12163200		Çimento gaz göçü önleyici katkı
12163202	4	12163200		Lateks bazlı gaz göçü önleyici
12163203	4	12163200		Polimerik gaz göçü kontrol ajanı
12163204	4	12163200		Kuyu çimentolama gaz blokaj katkısı
12163601	4	12163600		Asit korozyon inhibitörü
12163602	4	12163600		Su hattı korozyon inhibitörü
12163603	4	12163600		Gaz hattı korozyon inhibitörü
12163604	4	12163600		Yağ bazlı korozyon inhibitörü
12163605	4	12163600		Beton korozyon inhibitör katkısı
12163606	4	12163600		Buhar kazanı korozyon önleyici
12163607	4	12163600		Amine bazlı korozyon inhibitörü
12163608	4	12163600		Bakır ve pirinç korozyon önleyici
12164101	4	12164100		Yerinde toprak stabilizasyon kimyasalı
12164102	4	12164100		Yerinde biyoremediasyon besini
12164103	4	12164100		Yerinde oksidasyon kimyasalı
12164104	4	12164100		Yerinde yanma katalizörü
12164301	4	12164300		Sitrik asit demir önleyici
12164302	4	12164300		Asit stimülasyonu demir kontrol ajanı
12164303	4	12164300		Demir şelatlama ajanı
12164304	4	12164300		Sodyum eritorbat demir önleyici
12164305	4	12164300		EDTA demir kontrol kimyasalı
12164306	4	12164300		NTA demir stabilizatörü
12164307	4	12164300		Asit kuyusu demir çöktürme önleyici
12164308	4	12164300		Demir indirgeyici kimyasal katkı
12164309	4	12164300		Sülfamik asit demir kontrol katkısı
12164401	4	12164400		Petrol tipi emülsiyon kırıcı
12164402	4	12164400		Asit emülsiyon önleyici
12164403	4	12164400		Anyonik de-emülsifiyer
12164404	4	12164400		Katyonik emülsiyon bozucu
12164405	4	12164400		Silikon bazlı de-emülsifiyer
12164406	4	12164400		Atık su yağ ayırıcı kimyasal
12164407	4	12164400		Alkil fenol reçine emülsiyon kırıcı
12164408	4	12164400		Polieter bazlı de-emülsifiyer
12164409	4	12164400		Sondaj çamuru emülsiyon önleyici
12164501	4	12164500		Gıda tipi sodyum benzoat
12164502	4	12164500		Potasyum sorbat koruyucu
12164503	4	12164500		Gıda tipi sitrik asit anhidrat
12164504	4	12164500		Kalsiyum propiyonat katkısı
12164505	4	12164500		Monosodyum glutamat
12164506	4	12164500		Gıda tipi askorbik asit
12164507	4	12164500		Farmasötik sınıf magnezyum stearat
12164508	4	12164500		Gıda tipi ksantan gam
12164509	4	12164500		Farmasötik sınıf gliserin
12164901	4	12164900		Kristalize beton su yalıtım katkısı
12164902	4	12164900		Sıvı harç su geçirmezlik katkısı
12164903	4	12164900		Toz harç su yalıtım kimyasalı
12164904	4	12164900		Beton priz hızlandırıcı su geçirimsizlik katkısı
12164905	4	12164900		Akrilik esaslı su yalıtım emülsiyonu
12164906	4	12164900		Silikon esaslı su itici katkı
